senator,ticker,owner,type,transaction_date
John Hoeven,VFC,Self,Purchase,1/23/2017
John Hoeven,JNJ,Self,Sale (Full),1/20/2017
John Hoeven,ABBV,Self,Sale (Full),1/20/2017
John Hoeven,PFE,Self,Sale (Full),1/20/2017
John Hoeven,BMY,Self,Sale (Full),1/20/2017
John Hoeven,AMGN,Self,Sale (Full),1/20/2017
John Hoeven,VZ,Self,Purchase,1/20/2017
John Hoeven,PG,Self,Purchase,1/20/2017
John Hoeven,PEP,Self,Purchase,1/20/2017
John Hoeven,INTC,Self,Purchase,1/20/2017
John Hoeven,KO,Self,Purchase,1/20/2017
John Hoeven,CSCO,Self,Purchase,1/20/2017
John Hoeven,T,Self,Purchase,1/20/2017
Gary C Peters,SPG,Self,Purchase,12/30/2016
Sheldon Whitehouse,GS,Spouse,Purchase,12/13/2016
Sheldon Whitehouse,GS,Joint,Purchase,12/13/2016
Sheldon Whitehouse,GILD,Joint,Sale (Partial),12/23/2016
Sheldon Whitehouse,PSA,Joint,Sale (Full),12/23/2016
Sheldon Whitehouse,BIIB,Joint,Sale (Partial),12/23/2016
Sheldon Whitehouse,BIIB,Self,Sale (Full),12/13/2016
Sheldon Whitehouse,AMGN,Self,Sale (Partial),12/23/2016
Susan M Collins,PRGO,Spouse,Purchase,12/30/2016
Susan M Collins,ESRX,Spouse,Sale (Full),12/16/2016
Susan M Collins,VZ,Spouse,Sale (Full),12/1/2016
Susan M Collins,SRCL,Spouse,Sale (Full),12/1/2016
Susan M Collins,GOOG,Spouse,Sale (Partial),12/1/2016
Susan M Collins,COP,Spouse,Purchase,12/30/2016
Susan M Collins,--,Spouse,Purchase,12/20/2016
Susan M Collins,TSCO,Spouse,Purchase,12/1/2016
Susan M Collins,TMK,Spouse,Purchase,12/1/2016
Susan M Collins,MTD,Spouse,Purchase,12/1/2016
Susan M Collins,HOLX,Spouse,Purchase,12/1/2016
Susan M Collins,AWK,Spouse,Purchase,12/1/2016
Patrick J Toomey,--,Joint,Sale (Partial),11/28/2016
James M Inhofe,GILD,Self,Purchase,12/15/2016
James M Inhofe,--,Self,Purchase,12/15/2016
John Hoeven,SPG,Self,Purchase,1/4/2017
John Hoeven,NKE,Self,Purchase,1/4/2017
John Hoeven,CSX,Self,Sale (Full),12/28/2016
John Hoeven,F,Self,Sale (Full),12/28/2016
John F Reed,ZBH,Joint,Sale (Full),12/16/2016
John F Reed,ZBH,Self,Sale (Full),12/16/2016
Thomas R Carper,--,Spouse,Purchase,12/16/2016
Thomas R Carper,--,Spouse,Sale (Full),12/16/2016
Thomas R Carper,--,Spouse,Purchase,12/16/2016
Thomas R Carper,--,Spouse,Sale (Full),12/16/2016
Thomas R Carper,--,Spouse,Sale (Partial),12/16/2016
Thomas R Carper,--,Spouse,Sale (Partial),12/15/2016
"David A Perdue , Jr",VSM,Joint,Purchase,12/22/2016
"David A Perdue , Jr",ENB,Joint,Purchase,12/16/2016
"David A Perdue , Jr",DIS,Joint,Purchase,12/16/2016
"David A Perdue , Jr",FEYE,Joint,Purchase,12/16/2016
"David A Perdue , Jr",WMB,Joint,Purchase,12/15/2016
"David A Perdue , Jr",OKS,Joint,Purchase,12/14/2016
"David A Perdue , Jr",EPD,Joint,Sale (Partial),12/13/2016
"David A Perdue , Jr",EPD,Joint,Sale (Partial),12/13/2016
"David A Perdue , Jr",BPL,Joint,Sale (Partial),12/13/2016
"David A Perdue , Jr",ETP,Joint,Sale (Partial),12/12/2016
"David A Perdue , Jr",WMB,Joint,Purchase,12/12/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),12/12/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),12/9/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),12/8/2016
"David A Perdue , Jr",DIS,Joint,Purchase,12/7/2016
Pat Roberts,--,Spouse,Sale (Full),12/27/2016
Pat Roberts,BA,Spouse,Sale (Full),12/27/2016
Pat Roberts,FB,Spouse,Sale (Full),12/27/2016
Pat Roberts,BAC,Spouse,Purchase,12/15/2016
Pat Roberts,CVX,Spouse,Sale (Full),12/27/2016
Pat Roberts,NFLX,Spouse,Sale (Full),12/27/2016
Pat Roberts,ZNGA,Spouse,Sale (Partial),12/15/2016
Pat Roberts,AAPL,Spouse,Purchase,12/15/2016
Pat Roberts,TJX,Spouse,Sale (Full),12/15/2016
John Hoeven,--,Self,Purchase,12/23/2016
John Hoeven,USB,Self,Sale (Full),12/22/2016
John Hoeven,UNP,Self,Sale (Full),12/22/2016
John Hoeven,VSAT,Self,Sale (Full),12/22/2016
John Hoeven,IBM,Self,Sale (Full),12/22/2016
John Hoeven,WFC,Self,Sale (Full),12/23/2016
"Angus S King, Jr.",--,Spouse,Sale (Partial),11/15/2016
John Hoeven,VLO,Self,Sale (Full),12/16/2016
John Hoeven,CAT,Self,Sale (Full),12/16/2016
John Hoeven,UA,Self,Sale (Full),12/16/2016
John Hoeven,UAA,Self,Sale (Full),12/16/2016
John Hoeven,CTL,Self,Sale (Full),12/16/2016
John Hoeven,BX,Self,Sale (Full),12/19/2016
John Hoeven,DEO,Self,Sale (Full),12/19/2016
Shelley M Capito,JWN,Spouse,Sale (Full),11/14/2016
Gary C Peters,CVS,Self,Purchase,11/30/2016
John F Reed,WETF,Self,Sale (Full),12/14/2016
John F Reed,DVMT,Self,Sale (Full),12/14/2016
John F Reed,AMG,Self,Sale (Full),12/14/2016
John F Reed,XSD,Self,Purchase,12/14/2016
John F Reed,INTC,Self,Purchase,12/14/2016
John F Reed,DHR,Self,Purchase,12/14/2016
John F Reed,IAI,Joint,Sale (Full),12/14/2016
John F Reed,AMG,Joint,Sale (Full),12/14/2016
John F Reed,XSD,Joint,Purchase,12/14/2016
John F Reed,DHR,Joint,Purchase,12/14/2016
Sheldon Whitehouse,GILD,Child,Purchase,11/28/2016
Sheldon Whitehouse,ORCL,Child,Sale (Full),11/28/2016
Sheldon Whitehouse,DIS,Child,Purchase,11/28/2016
Sheldon Whitehouse,GILD,Spouse,Purchase,11/28/2016
Sheldon Whitehouse,FB,Spouse,Purchase,11/28/2016
Sheldon Whitehouse,AMGN,Spouse,Purchase,11/28/2016
Sheldon Whitehouse,GILD,Joint,Purchase,11/15/2016
Sheldon Whitehouse,MCK,Joint,Purchase,11/15/2016
Sheldon Whitehouse,GOOGL,Joint,Purchase,11/15/2016
Sheldon Whitehouse,ABT,Joint,Purchase,11/15/2016
Sheldon Whitehouse,BA,Joint,Purchase,11/15/2016
Sheldon Whitehouse,DIS,Joint,Purchase,11/15/2016
Sheldon Whitehouse,SBUX,Self,Purchase,11/15/2016
Sheldon Whitehouse,UL,Self,Sale (Full),11/15/2016
Sheldon Whitehouse,JCI,Self,Purchase,11/15/2016
Sheldon Whitehouse,GILD,Self,Purchase,11/28/2016
Sheldon Whitehouse,ORCL,Self,Sale (Partial),11/28/2016
Sheldon Whitehouse,DEO,Self,Purchase,11/28/2016
John Hoeven,MDU,Self,Sale (Full),11/23/2016
John Hoeven,PFE,Self,Purchase,11/25/2016
John Hoeven,AMGN,Self,Purchase,11/23/2016
James M Inhofe,CERN,Self,Purchase,12/1/2016
James M Inhofe,CTSH,Self,Sale (Full),11/15/2016
"David A Perdue , Jr",DIS,Joint,Purchase,12/2/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),12/2/2016
"David A Perdue , Jr",VSM,Joint,Purchase,12/2/2016
"David A Perdue , Jr",DIS,Joint,Purchase,12/1/2016
"David A Perdue , Jr",ENTG,Joint,Sale (Partial),11/29/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/28/2016
"David A Perdue , Jr",ENTG,Joint,Sale (Partial),11/25/2016
"David A Perdue , Jr",FOXA,Joint,Sale (Partial),11/23/2016
"David A Perdue , Jr",FEYE,Joint,Purchase,11/18/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/18/2016
"David A Perdue , Jr",SE,Joint,Sale (Partial),11/18/2016
"David A Perdue , Jr",SLB,Joint,Purchase,11/18/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/18/2016
"David A Perdue , Jr",SE,Joint,Sale (Partial),11/18/2016
"David A Perdue , Jr",KHC,Joint,Purchase,11/18/2016
"David A Perdue , Jr",EXR,Joint,Purchase,11/18/2016
"David A Perdue , Jr",EXR,Joint,Purchase,11/18/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/18/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/18/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),11/17/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),11/17/2016
"David A Perdue , Jr",BAC,Joint,Sale (Partial),11/16/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/15/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/15/2016
"David A Perdue , Jr",VSM,Joint,Purchase,11/15/2016
"David A Perdue , Jr",CAB,Joint,Sale (Full),11/15/2016
"David A Perdue , Jr",GEL,Joint,Sale (Partial),11/11/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/11/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/11/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/10/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/10/2016
"David A Perdue , Jr",WMB,Joint,Purchase,11/10/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/10/2016
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2016
"David A Perdue , Jr",DIS,Joint,Purchase,11/10/2016
"David A Perdue , Jr",DPM,Joint,Sale (Partial),11/9/2016
"David A Perdue , Jr",BAX,Joint,Sale (Partial),11/8/2016
"David A Perdue , Jr",WLK,Joint,Purchase,11/8/2016
"David A Perdue , Jr",VSM,Joint,Purchase,11/8/2016
"David A Perdue , Jr",SPY,Joint,Sale (Full),11/7/2016
"David A Perdue , Jr",SPY,Joint,Sale (Partial),11/7/2016
"David A Perdue , Jr",BAX,Joint,Sale (Partial),11/7/2016
"David A Perdue , Jr",VIAB,Joint,Purchase,11/7/2016
"David A Perdue , Jr",MOS,Joint,Purchase,11/7/2016
"David A Perdue , Jr",VSM,Joint,Purchase,11/7/2016
Lamar Alexander,--,Spouse,Purchase,11/10/2016
Lamar Alexander,--,Spouse,Purchase,11/8/2016
Thomas R Carper,--,Spouse,Purchase,11/21/2016
Thomas R Carper,--,Spouse,Purchase,11/21/2016
Thomas R Carper,--,Spouse,Sale (Full),11/18/2016
Thomas R Carper,RAI,Spouse,Purchase,11/17/2016
Thomas R Carper,--,Spouse,Sale (Full),11/17/2016
Thomas R Carper,--,Spouse,Purchase,11/14/2016
Thomas R Carper,SCCO,Spouse,Sale (Full),11/14/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,--,Spouse,Purchase,11/11/2016
Thomas R Carper,ASIX,Spouse,Sale (Full),11/8/2016
Pat Roberts,NOC,Spouse,Purchase,11/14/2016
Pat Roberts,COST,Spouse,Purchase,11/14/2016
Pat Roberts,HDS,Spouse,Sale (Full),11/15/2016
Patrick J Toomey,PFS,Joint,Sale (Partial),11/22/2016
John F Reed,FEYE,Self,Sale (Full),11/23/2016
John F Reed,XSD,Self,Purchase,11/23/2016
John F Reed,HACK,Self,Purchase,11/23/2016
John F Reed,ISRG,Self,Purchase,11/23/2016
John F Reed,WETF,Self,Purchase,11/23/2016
John F Reed,TMO,Self,Purchase,11/23/2016
John F Reed,EEM,Joint,Sale (Full),11/23/2016
John F Reed,TMO,Joint,Purchase,11/23/2016
John F Reed,XSD,Joint,Purchase,11/23/2016
John F Reed,ISRG,Joint,Purchase,11/23/2016
John F Reed,WETF,Joint,Purchase,11/23/2016
John F Reed,VWO,Joint,Purchase,11/23/2016
Mike Rounds,--,Joint,Purchase,11/7/2016
William Cassidy,CVX,Spouse,Sale (Partial),10/31/2016
William Cassidy,QCOM,Spouse,Sale (Partial),10/31/2016
William Cassidy,PX,Spouse,Sale (Full),10/31/2016
William Cassidy,NSC,Spouse,Sale (Full),10/31/2016
William Cassidy,JNJ,Spouse,Sale (Full),10/31/2016
William Cassidy,EV,Spouse,Sale (Full),10/31/2016
William Cassidy,VFC,Spouse,Purchase,10/31/2016
William Cassidy,PPG,Spouse,Purchase,10/31/2016
William Cassidy,LOW,Spouse,Purchase,10/31/2016
William Cassidy,GWW,Spouse,Purchase,10/31/2016
William Cassidy,CVS,Spouse,Purchase,10/31/2016
William Cassidy,AMGN,Spouse,Purchase,10/31/2016
"Angus S King, Jr.",TEVA,Spouse,Sale (Full),10/19/2016
"Angus S King, Jr.",GE,Spouse,Sale (Full),10/19/2016
Gary C Peters,--,Self,Purchase,10/25/2016
Gary C Peters,--,Self,Purchase,10/25/2016
Gary C Peters,--,Self,Purchase,10/20/2016
Gary C Peters,--,Self,Purchase,10/17/2016
Gary C Peters,CVS,Self,Purchase,10/17/2016
Sheldon Whitehouse,ASIX,Child,Exchange,10/3/2016
Sheldon Whitehouse,ASIX,Joint,Exchange,10/3/2016
Sheldon Whitehouse,ASIX,Self,Exchange,10/3/2016
Sheldon Whitehouse,HSBC,Joint,Sale (Full),10/26/2016
Sheldon Whitehouse,HAS,Child,Purchase,10/26/2016
Sheldon Whitehouse,DIS,Child,Purchase,10/26/2016
Sheldon Whitehouse,BRK-B,Spouse,Purchase,10/26/2016
Sheldon Whitehouse,JPM,Spouse,Purchase,10/26/2016
Sheldon Whitehouse,IBM,Spouse,Purchase,10/26/2016
Sheldon Whitehouse,BRK-B,Self,Purchase,10/26/2016
Sheldon Whitehouse,MCK,Joint,Purchase,10/26/2016
Sheldon Whitehouse,MA,Joint,Purchase,10/26/2016
Sheldon Whitehouse,CB,Joint,Purchase,10/26/2016
Sheldon Whitehouse,DEO,Self,Purchase,10/26/2016
Sheldon Whitehouse,WFC,Self,Sale (Full),10/26/2016
Sheldon Whitehouse,HAS,Self,Purchase,10/26/2016
Sheldon Whitehouse,IBM,Self,Purchase,10/26/2016
"David A Perdue , Jr",CAB,Joint,Sale (Partial),10/27/2016
"David A Perdue , Jr",GLW,Joint,Sale (Partial),10/24/2016
"David A Perdue , Jr",GLW,Joint,Sale (Partial),10/24/2016
"David A Perdue , Jr",FEYE,Joint,Purchase,10/21/2016
"David A Perdue , Jr",FEYE,Joint,Purchase,10/19/2016
"David A Perdue , Jr",CAB,Joint,Sale (Partial),10/12/2016
"David A Perdue , Jr",FEYE,Joint,Purchase,10/12/2016
"David A Perdue , Jr",BAX,Joint,Sale (Partial),10/12/2016
"David A Perdue , Jr",CAB,Joint,Sale (Partial),10/11/2016
"David A Perdue , Jr",--,Joint,Purchase,10/11/2016
"David A Perdue , Jr",--,Joint,Sale (Partial),10/7/2016
"David A Perdue , Jr",CAB,Joint,Sale (Partial),10/6/2016
"David A Perdue , Jr",SPY,Joint,Purchase,10/5/2016
"David A Perdue , Jr",MOS,Joint,Sale (Full),10/5/2016
"David A Perdue , Jr",SPY,Joint,Purchase,10/5/2016
"David A Perdue , Jr",--,Joint,Sale (Full),10/5/2016
"David A Perdue , Jr",--,Joint,Purchase,10/6/2016
Thomas R Carper,--,Spouse,Sale (Full),10/11/2016
James M Inhofe,CSX,Self,Sale (Full),10/12/2016
James M Inhofe,DIS,Self,Purchase,9/30/2016
James M Inhofe,A,Self,Sale (Full),9/13/2016
James M Inhofe,AGN,Self,Purchase,9/13/2016
Gary C Peters,VZ,Self,Purchase,9/30/2016
Patrick J Toomey,PEY,Joint,Sale (Partial),9/13/2016
Patrick J Toomey,BUNT,Joint,Purchase,9/20/2016
John F Reed,IYT,Self,Purchase,10/6/2016
Mike Rounds,--,Joint,Purchase,9/26/2016
Susan M Collins,--,Spouse,Purchase,9/16/2016
Susan M Collins,SYK,Spouse,Purchase,9/8/2016
Susan M Collins,WFC,Spouse,Sale (Full),9/23/2016
Susan M Collins,USB,Spouse,Purchase,9/23/2016
William Cassidy,--,Spouse,Sale (Full),12/30/2015
William Cassidy,--,Spouse,Purchase,12/30/2015
William Cassidy,--,Spouse,Purchase,12/30/2015
Sheldon Whitehouse,GILD,Child,Sale (Partial),9/6/2016
Sheldon Whitehouse,MAR,Child,Exchange,9/26/2016
Sheldon Whitehouse,FB,Spouse,Purchase,9/28/2016
Sheldon Whitehouse,NFLX,Joint,Sale (Full),9/6/2016
Sheldon Whitehouse,NSRGY,Joint,Sale (Partial),9/6/2016
Sheldon Whitehouse,--,Joint,Sale (Full),9/22/2016
Sheldon Whitehouse,WEC,Joint,Sale (Full),9/22/2016
Sheldon Whitehouse,DIS,Joint,Purchase,9/22/2016
Sheldon Whitehouse,SO,Joint,Sale (Full),9/22/2016
Sheldon Whitehouse,EL,Joint,Purchase,9/28/2016
Sheldon Whitehouse,MCK,Joint,Purchase,9/28/2016
Sheldon Whitehouse,VOD,Joint,Sale (Full),9/28/2016
Sheldon Whitehouse,BA,Joint,Purchase,9/28/2016
Sheldon Whitehouse,AXP,Self,Sale (Partial),9/28/2016
Sheldon Whitehouse,WM,Self,Purchase,9/28/2016
Sheldon Whitehouse,GILD,Self,Sale (Partial),9/6/2016
Sheldon Whitehouse,REGN,Self,Purchase,9/6/2016
John F Reed,TMO,Joint,Purchase,9/22/2016
John F Reed,DHR,Joint,Purchase,9/22/2016
John F Reed,TMO,Self,Purchase,9/22/2016
John F Reed,DHR,Self,Purchase,9/22/2016
Thomas R Carper,--,Spouse,Purchase,9/26/2016
Thomas R Carper,MDT,Spouse,Sale (Full),9/26/2016
Thomas R Carper,--,Spouse,Sale (Full),9/9/2016
Thomas R Carper,--,Spouse,Sale (Full),9/8/2016
"David A Perdue , Jr",PG,Joint,Sale (Partial),9/23/2016
"David A Perdue , Jr",WLK,Joint,Purchase,9/28/2016
"David A Perdue , Jr",PG,Joint,Sale (Partial),9/27/2016
"David A Perdue , Jr",EPD,Joint,Sale (Partial),9/21/2016
"David A Perdue , Jr",ENB,Joint,Purchase,9/21/2016
"David A Perdue , Jr",ENB,Joint,Purchase,9/21/2016
"David A Perdue , Jr",ETP,Joint,Sale (Partial),9/15/2016
"David A Perdue , Jr",GEL,Joint,Sale (Partial),9/13/2016
"David A Perdue , Jr",GEL,Joint,Sale (Partial),9/13/2016
"David A Perdue , Jr",GEL,Joint,Sale (Partial),9/13/2016
"David A Perdue , Jr",PAA,Joint,Purchase,9/13/2016
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),9/13/2016
"David A Perdue , Jr",SBUX,Joint,Purchase,9/12/2016
"David A Perdue , Jr",SE,Joint,Sale (Partial),9/12/2016
"David A Perdue , Jr",WFM,Joint,Purchase,9/7/2016
"David A Perdue , Jr",DISCA,Joint,Purchase,9/6/2016
"David A Perdue , Jr",USG,Joint,Purchase,9/6/2016
"David A Perdue , Jr",WPX,Joint,Sale (Partial),9/1/2016
"David A Perdue , Jr",USG,Joint,Purchase,9/1/2016
Lamar Alexander,--,Spouse,Purchase,9/8/2016
John F Reed,TMO,Self,Purchase,9/12/2016
John F Reed,IYT,Self,Purchase,9/12/2016
John F Reed,DHR,Self,Purchase,9/12/2016
John F Reed,TMO,Joint,Purchase,9/12/2016
John F Reed,DHR,Joint,Purchase,9/12/2016
John F Reed,IYT,Self,Purchase,9/2/2016
Gary C Peters,--,Self,Purchase,8/29/2016
Gary C Peters,--,Self,Purchase,8/24/2016
James M Inhofe,AGN,Self,Purchase,9/15/2016
James M Inhofe,PRGO,Self,Sale (Full),8/12/2016
Susan M Collins,--,Spouse,Sale (Full),8/26/2016
Susan M Collins,TMK,Spouse,Purchase,8/1/2016
Susan M Collins,RHT,Spouse,Purchase,8/1/2016
Sheldon Whitehouse,NFLX,Joint,Sale (Partial),9/6/2016
Sheldon Whitehouse,NSRGY,Joint,Sale (Partial),9/6/2016
Sheldon Whitehouse,PSA,Joint,Purchase,8/18/2016
Sheldon Whitehouse,MET,Joint,Purchase,8/18/2016
Sheldon Whitehouse,CAT,Joint,Sale (Full),8/15/2016
Sheldon Whitehouse,GE,Spouse,Sale (Partial),8/18/2016
Sheldon Whitehouse,TJX,Spouse,Sale (Partial),8/18/2016
Sheldon Whitehouse,SBUX,Child,Purchase,8/18/2016
Sheldon Whitehouse,GILD,Child,Sale (Partial),9/6/2016
Sheldon Whitehouse,BMY,Child,Sale (Full),8/18/2016
Sheldon Whitehouse,REGN,Self,Purchase,9/6/2016
Sheldon Whitehouse,GILD,Self,Sale (Partial),9/6/2016
Sheldon Whitehouse,RYAAY,Self,Sale (Full),8/18/2016
Sheldon Whitehouse,UA,Self,Sale (Full),8/8/2016
Sheldon Whitehouse,FB,Self,Purchase,8/5/2016
Sheldon Whitehouse,MCD,Joint,Sale (Full),1/14/2015
Sheldon Whitehouse,MDT,Child,Exchange,1/27/2015
Sheldon Whitehouse,ETN,Child,Sale (Full),1/14/2015
Sheldon Whitehouse,DD,Joint,Sale (Full),1/14/2015
Sheldon Whitehouse,ETN,Joint,Sale (Full),1/14/2015
Sheldon Whitehouse,DHR,Self,Sale (Partial),1/23/2015
Sheldon Whitehouse,ACE,Self,Sale (Full),1/23/2015
Sheldon Whitehouse,GILD,Self,Purchase,1/23/2015
Sheldon Whitehouse,AIG,Self,Sale (Full),1/14/2015
Sheldon Whitehouse,KLXI,Self,Sale (Full),1/14/2015
Patrick J Toomey,CVX,Joint,Sale (Partial),8/3/2016
Thomas R Carper,--,Spouse,Sale (Full),8/26/2016
Thomas R Carper,--,Spouse,Sale (Full),8/26/2016
Thomas R Carper,--,Spouse,Purchase,8/19/2016
Thomas R Carper,--,Spouse,Sale (Full),8/16/2016
"David A Perdue , Jr",BA,Joint,Sale (Full),2/23/2015
"David A Perdue , Jr",FEZ,Joint,Sale (Full),2/24/2015
"David A Perdue , Jr",CAT,Joint,Sale (Full),3/11/2015
"David A Perdue , Jr",--,Joint,Sale (Full),3/25/2015
"David A Perdue , Jr",RF,Joint,Purchase,5/20/2015
"David A Perdue , Jr",CL,Joint,Sale (Full),5/20/2015
"David A Perdue , Jr",CLX,Joint,Sale (Partial),1/15/2015
"David A Perdue , Jr",BCR,Joint,Sale (Partial),1/22/2015
"David A Perdue , Jr",SYY,Joint,Purchase,4/2/2015
"David A Perdue , Jr",PG,Joint,Purchase,4/2/2015
"David A Perdue , Jr",FOX,Joint,Purchase,4/2/2015
"David A Perdue , Jr",AVP,Joint,Purchase,4/2/2015
"David A Perdue , Jr",FOXA,Joint,Sale (Partial),4/2/2015
"David A Perdue , Jr",JNJ,Joint,Purchase,4/2/2015
"David A Perdue , Jr",KO,Joint,Purchase,4/2/2015
"David A Perdue , Jr",MSFT,Joint,Sale (Partial),4/2/2015
"David A Perdue , Jr",SYY,Joint,Purchase,5/6/2015
"David A Perdue , Jr",CMCSK,Joint,Sale (Partial),5/11/2015
"David A Perdue , Jr",FOX,Joint,Purchase,5/11/2015
"David A Perdue , Jr",CMCSK,Joint,Sale (Full),5/12/2015
"David A Perdue , Jr",FOX,Joint,Purchase,5/12/2015
"David A Perdue , Jr",AM,Joint,Purchase,1/7/2015
"David A Perdue , Jr",AR,Joint,Purchase,1/14/2015
"David A Perdue , Jr",BPL,Joint,Purchase,1/15/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/10/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/11/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/12/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/2/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/13/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/17/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/18/2015
"David A Perdue , Jr",WPZ,Joint,Sale (Partial),2/19/2015
"David A Perdue , Jr",PAA,Joint,Purchase,2/26/2015
"David A Perdue , Jr",NGLS,Joint,Sale (Partial),3/2/2015
"David A Perdue , Jr",NGLS,Joint,Sale (Partial),3/3/2015
"David A Perdue , Jr",NGLS,Joint,Sale (Partial),3/4/2015
"David A Perdue , Jr",ETE,Joint,Sale (Partial),3/12/2015
"David A Perdue , Jr",ETE,Joint,Sale (Partial),3/13/2015
"David A Perdue , Jr",ETE,Joint,Sale (Partial),3/13/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),5/21/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),5/21/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),5/22/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),5/22/2015
"David A Perdue , Jr",KN,Joint,Purchase,1/8/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),1/8/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),1/8/2015
"David A Perdue , Jr",CBS,Joint,Purchase,1/9/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),1/13/2015
"David A Perdue , Jr",BK,Joint,Sale (Partial),1/13/2015
"David A Perdue , Jr",CBS,Joint,Purchase,1/13/2015
"David A Perdue , Jr",CBS,Joint,Purchase,1/14/2015
"David A Perdue , Jr",WPX,Joint,Purchase,1/14/2015
"David A Perdue , Jr",ZTS,Joint,Sale (Partial),1/14/2015
"David A Perdue , Jr",KN,Joint,Purchase,1/21/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),1/23/2015
"David A Perdue , Jr",BK,Joint,Sale (Partial),1/26/2015
"David A Perdue , Jr",KN,Joint,Purchase,1/27/2015
"David A Perdue , Jr",TAP,Joint,Sale (Partial),1/27/2015
"David A Perdue , Jr",TAP,Joint,Sale (Partial),1/29/2015
"David A Perdue , Jr",ZTS,Joint,Sale (Partial),1/29/2015
"David A Perdue , Jr",ZTS,Joint,Sale (Full),1/30/2015
"David A Perdue , Jr",TAP,Joint,Sale (Partial),2/3/2015
"David A Perdue , Jr",TAP,Joint,Sale (Partial),2/4/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),2/4/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),2/4/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),2/5/2015
"David A Perdue , Jr",KN,Joint,Purchase,2/5/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/5/2015
"David A Perdue , Jr",CIT,Joint,Purchase,2/5/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),2/6/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/9/2015
"David A Perdue , Jr",WOOF,Joint,Sale (Partial),2/10/2015
"David A Perdue , Jr",TAP,Joint,Sale (Partial),2/11/2015
"David A Perdue , Jr",XLS-WI,Joint,Sale (Partial),2/12/2015
"David A Perdue , Jr",CIT,Joint,Purchase,2/12/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/13/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/13/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/13/2015
"David A Perdue , Jr",CIT,Joint,Purchase,2/17/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/17/2015
"David A Perdue , Jr",CBS,Joint,Purchase,2/20/2015
"David A Perdue , Jr",KN,Joint,Purchase,2/26/2015
"David A Perdue , Jr",CIT,Joint,Purchase,3/2/2015
